D1,D1_S,A1,A1_S,RC_MMFFenergy_stk,3_PEOE_VSA9,RC_BCUT2D_MRHI,1_PEOE_VSA10,PB_BalabanJ,2_VSA_EState3,2_Kappa1,2_Chi2n,1_fr_halogen,3_fr_thiophene,3_MaxEStateIndex,2_Chi0v,2_BCUT2D_MWLOW,2_SlogP_VSA2,2_SMR_VSA5,RC_NumValenceElectrons,3_FpDensityMorgan1,2_VSA_EState4,2_MaxEStateIndex,1_EState_VSA11,3_PEOE_VSA8,2_SlogP_VSA1,2_PEOE_VSA6,3_BCUT2D_MRLOW,2_FpDensityMorgan2,Solvent_encoded,3_HallKierAlpha,SC_MaxAbsEStateIndex,RC_MinAbsEStateIndex,PB_MinAbsEStateIndex,2_BalabanJ,Device Structure_encoded,1_VSA_EState4,3_MinEStateIndex,2_FpDensityMorgan1,2_MinEStateIndex,2_VSA_EState10,symmetry_code,D:A ratio,Concentration(wt%),3_TPSA,T.A. Temp,3_HeavyAtomMolWt,2_FpDensityMorgan3,2_qed,3_PEOE_VSA7,3_SlogP_VSA4,Thickness,4_BCUT2D_MWHI,RC_SlogP_VSA12,PB_MaxAbsEStateIndex,2_MinAbsEStateIndex,2_Chi0n,3_VSA_EState5,3_MinAbsEStateIndex,RC_VSA_EState4,3_Chi2v,2_PEOE_VSA4,2_MolWt,SC_BCUT2D_MRHI,4_MinEStateIndex,3_Kappa3,2_VSA_EState9,2_BCUT2D_CHGHI,1_MaxEStateIndex,2_SMR_VSA6,4_Kappa1,3_MinPartialCharge,RC_BCUT2D_MWHI,RC_MinPartialCharge,SC_MinAbsEStateIndex,3_Kappa1,2_VSA_EState8,SC_MinEStateIndex,SC_SMR_VSA7,SC_BalabanJ,RC_BCUT2D_MWLOW,4_MaxPartialCharge,2_PEOE_VSA14,RC_MolWt,1_GasteigerChargeStd,4_VSA_EState4,3_PEOE_VSA10,1_MaxPartialCharge,1_qed,RC_MaxPartialCharge,SC_qed,PB_FpDensityMorgan1,RC_UFFenergy_stk,2_VSA_EState5,PCE
PCE-10,c1(c2c(c(c3c1sc(-c4c5c(c(C)s4)sc(c5F)C(OCC(CCCC)CC)=O)c3)-c6ccc(s6)CC(CCCC)CC)sc(c2)C)-c7ccc(s7)CC(CCCC)CC,Y6-BO,c12c3nsnc3c4c(c1n(c5c2sc6c5sc(c6CCCCCCCCCCC)C=C7C(c8c(C7=C(C#N)C#N)cc(c(c8)Cl)Cl)=O)CC(CCCCCC)CCCC)n(c9c4sc%10c9sc(c%10CCCCCCCCCCC)C=C%11C(c%12c(C%11=O)cc(c(c%12)Cl)Cl)=C(C#N)C#N)CC(CCCCCC)CCCC,100.9556799,10.96606845,6.323104626,0,1.781121364,-1.405763433,4.074683778,3.122060441,0,4,9.288824971,11.1439508,-0.249211658,12.52829053,39.19548384,144,0.710526316,0,14.89269404,0,97.41357093,0,32.82255894,-1.157289157,2.55,2,-1.46,11.95252016,0.867916667,1.291006657,2.827650637,4,-1.208744433,-4.911567098,1.65,-4.789938088,0.703177644,14,1.5,14,0,150,536.642,3.3,0.632932432,71.50050624,11.78791537,100,10.17054615,23.06497323,2.282488319,0.182897357,28.51095763,-9.822274923,0.183191764,1.976851852,10.51135192,11.33678588,314.447,6.42837116,-4.789938088,5.989977613,0,-5.16E-17,9.288824971,6.558985243,4.074683778,-0.143086334,26.40156071,-0.353982868,0.112438272,6.774456538,-12.73995829,-0.345771605,51.03004849,2.879771682,10.33171041,0.350908896,5.969305288,399.629,0.050217443,0,0,0.073986161,0.122880554,0.104287813,0.536861827,0.875,222.8409528,-8.347625824,8.833104
PCE-10,c1(c2c(c(c3c1sc(-c4c5c(c(C)s4)sc(c5F)C(OCC(CCCC)CC)=O)c3)-c6ccc(s6)CC(CCCC)CC)sc(c2)C)-c7ccc(s7)CC(CCCC)CC,Y6-BO,c12c3nsnc3c4c(c1n(c5c2sc6c5sc(c6CCCCCCCCCCC)C=C7C(c8c(C7=C(C#N)C#N)cc(c(c8)Cl)Cl)=O)CC(CCCCCC)CCCC)n(c9c4sc%10c9sc(c%10CCCCCCCCCCC)C=C%11C(c%12c(C%11=O)cc(c(c%12)Cl)Cl)=C(C#N)C#N)CC(CCCCCC)CCCC,100.9556799,10.96606845,6.323104626,0,1.781121364,-1.405763433,4.074683778,3.122060441,0,4,9.288824971,11.1439508,-0.249211658,12.52829053,39.19548384,144,0.710526316,0,14.89269404,0,97.41357093,0,32.82255894,-1.157289157,2.55,2,-1.46,11.95252016,0.867916667,1.291006657,2.827650637,4,-1.208744433,-4.911567098,1.65,-4.789938088,0.703177644,14,1.5,14,0,150,536.642,3.3,0.632932432,71.50050624,11.78791537,100,10.17054615,23.06497323,2.282488319,0.182897357,28.51095763,-9.822274923,0.183191764,1.976851852,10.51135192,11.33678588,314.447,6.42837116,-4.789938088,5.989977613,0,-5.16E-17,9.288824971,6.558985243,4.074683778,-0.143086334,26.40156071,-0.353982868,0.112438272,6.774456538,-12.73995829,-0.345771605,51.03004849,2.879771682,10.33171041,0.350908896,5.969305288,399.629,0.050217443,0,0,0.073986161,0.122880554,0.104287813,0.536861827,0.875,222.8409528,-8.347625824,9.007662222
PCE-10,c1(c2c(c(c3c1sc(-c4c5c(c(C)s4)sc(c5F)C(OCC(CCCC)CC)=O)c3)-c6ccc(s6)CC(CCCC)CC)sc(c2)C)-c7ccc(s7)CC(CCCC)CC,Y6-BO,c12c3nsnc3c4c(c1n(c5c2sc6c5sc(c6CCCCCCCCCCC)C=C7C(c8c(C7=C(C#N)C#N)cc(c(c8)Cl)Cl)=O)CC(CCCCCC)CCCC)n(c9c4sc%10c9sc(c%10CCCCCCCCCCC)C=C%11C(c%12c(C%11=O)cc(c(c%12)Cl)Cl)=C(C#N)C#N)CC(CCCCCC)CCCC,100.9556799,10.96606845,6.323104626,0,1.781121364,-1.405763433,4.074683778,3.122060441,0,4,9.288824971,11.1439508,-0.249211658,12.52829053,39.19548384,144,0.710526316,0,14.89269404,0,97.41357093,0,32.82255894,-1.157289157,2.55,2,-1.46,11.95252016,0.867916667,1.291006657,2.827650637,4,-1.208744433,-4.911567098,1.65,-4.789938088,0.703177644,14,1.5,14,0,150,536.642,3.3,0.632932432,71.50050624,11.78791537,100,10.17054615,23.06497323,2.282488319,0.182897357,28.51095763,-9.822274923,0.183191764,1.976851852,10.51135192,11.33678588,314.447,6.42837116,-4.789938088,5.989977613,0,-5.16E-17,9.288824971,6.558985243,4.074683778,-0.143086334,26.40156071,-0.353982868,0.112438272,6.774456538,-12.73995829,-0.345771605,51.03004849,2.879771682,10.33171041,0.350908896,5.969305288,399.629,0.050217443,0,0,0.073986161,0.122880554,0.104287813,0.536861827,0.875,222.8409528,-8.347625824,9.459109333
